presassetone	powid	teamcolor1g	hassubstitutionboard	rightfreekicktakerid	flamethrowercannon	domesticprestige	teamcolor1r	genericint2	cksupport7	defensivedepth	hasvikingclap	jerseytype	pitchcolor	cksupport9	pitchwear	clubworth	popularity	hastifo	presassettwo	teamstadiumcapacity	stadiumgoalnetstyle	iscompetitionscarfenabled	cityid	teamcolor2b	rivalteam	playsurfacetype	isbannerenabled	goalnetstanchioncolor2g	midfieldrating	cksupport8	stadiummowpattern_code	cksupport6	matchdayoverallrating	matchdaymidfieldrating	assetid	attackrating	teamcolor2r	foundationyear	longitude	buildupplay	matchdaydefenserating	hasstandingcrowd	favoriteteamsheetid	defenserating	iscompetitionpoleflagenabled	skinnyflags	uefa_consecutive_wins	longkicktakerid	trait1vweak	iscompetitioncrowdcardsenabled	goalnetstanchioncolor2r	rightcornerkicktakerid	throwerleft	gender	cksupport1	cornerflagpolecolor	teamcolor3r	uefa_cl_wins	hassuncanthem	domesticcups	goalnetstanchioncolor1b	teamcolor1b	ethnicity	leftcornerkicktakerid	opponentweakthreshold	youthdevelopment	latitude	teamid	uefa_el_wins	trait1vequal	teamcolor3g	numtransfersin	opponentstrongthreshold	stanchionflamethrower	stadiumgoalnetpattern	throwerright	captainid	personalityid	goalnetstanchioncolor2b	prev_el_champ	leftfreekicktakerid	cksupport2	goalnetstanchioncolor1r	leaguetitles	genericbanner	crowdregion	uefa_uecl_wins	overallrating	ballid	teamcolor2g	profitability	utcoffset	penaltytakerid	goalnetstanchioncolor1g	pitchlinecolor	teamname	cksupport5	freekicktakerid	crowdskintonecode	internationalprestige	cksupport3	haslargeflag	trainingstadium	form	genericint1	cksupport4	teamcolor3b	trait1vstrong	matchdayattackrating
0	-1	0	0	252134	0	8	240	-1	0	50	0	2	4	0	0	7500	5	0	0	20866	1	0	3	255	86	0	1	0	68	0	1	0	67	68	77	65	255	1903	-2	2	68	0	-1	68	0	0	0	252134	263424	0	240	252134	0	0	0	0	255	0	0	8	0	0	1	252134	1	7	57	77	0	4202752	0	0	1	0	1	0	200302	0	0	0	252134	0	240	4	0	3	0	67	173	255	7	0	252134	0	0	Aberdeen	0	252134	2	3	0	0	366	0	-1	0	0	528640	65
0	-1	135	0	243646	4	10	1	-1	0	65	0	2	4	0	0	80000	8	0	0	60411	0	1	186	255	86	0	1	105	75	0	1	0	75	75	78	75	255	1888	-4	1	76	1	-1	76	0	0	0	243646	132244	3	25	243646	0	0	0	0	8	1	0	42	25	73	2	243646	2	5	55	78	0	132244	123	0	2	0	0	0	211093	0	25	0	243646	0	25	55	0	3	0	75	173	255	9	0	255742	105	0	Celtic	0	243646	2	6	0	0	366	0	-1	0	16	270484	75
0	-1	0	0	178287	0	2	0	-1	0	50	0	2	4	0	0	2800	3	0	0	7937	0	2	971	255	80	0	2	255	61	0	12	0	60	61	79	60	255	1876	-4	2	60	0	-1	60	0	0	0	178287	263168	0	255	178287	0	0	0	0	0	0	0	2	255	111	1	178287	1	7	56	79	0	4202496	0	0	1	0	0	0	240929	0	255	0	178287	0	255	0	0	3	0	60	173	255	2	0	178287	255	0	Falkirk	0	178287	2	1	0	0	366	0	-1	0	0	528384	60
0	-1	0	0	77043	0	8	120	-1	0	50	0	1	4	0	0	9500	6	0	0	20099	0	2	148	255	81	0	2	12	67	0	1	0	68	67	80	69	255	1874	-3	1	67	0	-1	67	0	0	0	256421	263316	0	80	77043	0	0	0	0	80	0	0	8	35	41	3	256421	1	4	55	80	0	4195476	12	0	1	0	0	0	216218	0	35	0	256421	0	80	4	0	3	0	68	173	255	5	0	216218	12	0	Heart of Midlothian	0	256421	2	4	0	0	366	0	-1	0	35	532628	69
0	-1	150	0	211221	4	7	24	-1	0	50	0	2	4	0	0	7500	6	0	0	20421	0	1	148	255	80	0	2	80	67	0	1	0	68	67	81	68	255	1875	-3	2	66	0	-1	66	0	0	0	189462	263188	0	25	200820	0	0	0	0	25	0	0	3	58	56	2	189462	1	6	55	81	0	4202516	120	0	1	0	0	0	211221	0	58	0	211221	0	25	4	0	3	0	68	173	255	6	0	211221	80	0	Hibernian	0	211221	2	2	0	0	366	0	-1	0	58	528404	68
0	-1	12	0	204275	0	3	12	-1	0	50	0	2	4	0	0	4300	3	0	0	18128	3	0	247	255	100805	0	0	80	62	0	15	0	64	62	82	60	255	1869	-4	2	64	0	-1	64	0	0	0	204275	263496	0	25	204275	0	0	0	0	19	0	0	3	25	205	3	204275	1	6	55	82	0	4202824	50	0	1	0	0	0	246846	0	25	0	274934	0	25	1	0	3	0	64	173	255	4	0	78259	80	0	Kilmarnock	0	204275	2	1	0	0	366	0	-1	0	150	528712	60
0	-1	159	0	229163	0	5	255	-1	0	30	1	2	4	0	0	4100	4	0	0	13677	0	2	331	51	86	0	1	100	65	0	1	0	65	65	83	66	153	1886	-3	2	64	0	-1	64	0	0	0	229163	4195400	0	1	229163	0	0	0	0	251	0	0	2	1	2	2	229163	1	9	55	83	0	532552	180	0	1	0	0	0	211707	1	1	0	229163	0	1	1	0	3	0	65	173	0	4	0	241245	100	0	Motherwell	0	229163	2	2	0	0	366	0	-1	0	20	528456	66
0	-1	80	0	195479	0	10	50	-1	0	90	0	1	4	0	0	60000	8	1	0	50817	0	1	186	255	78	0	2	50	74	0	1	0	73	74	86	72	255	1872	-4	1	73	1	-1	73	0	0	0	195479	66688	3	30	195479	0	0	0	0	50	0	0	34	80	210	2	195479	2	5	55	86	0	66688	80	0	2	0	0	0	195479	0	80	0	195479	0	30	55	0	3	0	73	173	255	9	0	195479	50	0	Rangers	0	195479	2	6	0	0	366	0	-1	0	255	139392	72
0	-1	35	0	237424	0	7	1	-1	0	50	0	2	4	0	0	60000	6	0	0	29409	0	2	54	255	2	0	2	40	71	0	1	0	72	71	88	75	255	1875	-1	1	73	0	-1	73	2	0	0	237424	263304	2	10	237424	0	0	0	0	1	0	0	0	10	102	1	237424	2	4	52	88	0	4195464	35	0	2	0	0	0	224763	0	10	0	237424	0	10	0	0	3	0	72	55	255	10	0	245538	40	0	Birmingham City	0	237424	2	1	0	0	366	0	-1	0	163	532616	75
0	-1	28	0	240863	0	1	212	-1	0	50	0	2	4	0	0	12500	4	0	0	27111	0	0	285	255	97	0	0	40	66	0	1	0	68	66	89	68	255	1905	0	2	68	2	-1	68	0	0	0	240863	263233	2	1	240863	0	0	0	0	242	0	0	1	10	43	1	240863	1	9	51	89	0	4202561	28	0	1	0	0	0	224842	1	10	0	240863	0	1	0	0	3	0	68	55	255	5	0	240863	40	0	Charlton Athletic	0	240863	2	1	0	0	366	0	-1	0	43	528449	68
0	-1	255	0	246099	0	3	255	-1	0	50	0	2	4	0	0	13000	5	0	0	33597	0	2	134	1	14	0	2	255	68	0	1	0	69	68	91	71	1	1884	-1	2	70	2	-1	70	2	0	0	246099	263249	2	255	246099	0	0	0	0	255	0	0	1	1	255	2	246099	1	6	52	91	0	4202577	255	0	1	0	0	0	232412	0	255	0	246099	0	1	2	0	3	0	69	55	1	5	0	230864	1	0	Derby County	0	246099	2	1	0	0	366	0	-1	0	255	528465	71
0	-1	1	0	241160	0	4	1	-1	0	65	0	2	4	0	0	2150	2	0	0	9052	8	0	577	255	149	0	2	1	61	0	1	0	62	61	92	61	255	1878	0	3	62	0	-1	62	0	0	0	241160	139328	0	1	251219	0	0	0	0	1	0	0	0	1	1	2	212167	1	7	53	92	0	135232	1	0	1	0	0	0	225772	0	1	0	241160	0	1	0	0	3	0	62	55	255	5	0	255980	1	0	Grimsby Town	0	241160	2	1	0	0	366	0	-1	0	1	264256	61
0	-1	85	0	246685	0	10	30	-1	0	65	0	2	4	0	0	170000	4	0	0	29673	0	2	229	255	1792	0	2	85	73	0	1	0	74	73	94	72	255	1878	1	1	74	0	-1	74	2	0	0	246685	132226	0	30	246685	0	0	0	0	30	0	0	1	165	150	1	246685	2	7	52	94	1	132226	85	0	2	0	0	0	235405	0	165	0	246685	0	30	1	0	3	0	74	55	255	7	0	233602	85	0	Ipswich Town	0	246685	2	1	0	0	366	0	-1	0	165	270466	72
0	-1	51	0	257504	0	10	0	-1	0	65	0	2	3	0	0	230000	7	1	0	32261	0	0	272	255	14	0	2	77	74	0	1	0	74	74	95	72	255	1884	-1	1	74	0	-1	74	0	0	0	257504	132096	3	37	257504	0	0	0	0	57	0	0	1	173	160	3	257504	2	8	52	95	0	132096	101	0	2	0	0	0	202849	1	173	0	257504	0	37	1	0	3	0	74	55	255	6	0	241202	77	0	Leicester City	0	257504	2	4	0	0	316	0	-1	0	189	270336	72
0	-1	36	0	203505	0	5	33	-1	0	50	0	1	4	0	0	22000	3	0	0	20146	0	2	285	255	19	0	1	36	69	0	1	0	70	69	97	70	255	1885	0	2	71	2	-1	71	2	0	0	203505	263240	2	33	203505	0	0	0	0	33	0	0	0	115	115	2	203505	1	4	51	97	0	4202568	36	0	1	0	0	0	216481	0	115	0	203505	0	33	0	0	3	0	70	55	255	5	0	74865	36	0	Millwall	0	203505	2	1	0	0	366	0	-1	0	115	528456	70
0	-1	1	0	246350	0	2	231	-1	0	50	0	2	4	0	0	350000	6	0	0	48707	4	2	467	255	13	0	2	1	75	0	1	0	74	75	106	72	255	1879	-1	1	74	0	-1	74	2	0	0	246350	263232	0	231	258483	0	0	0	0	221	0	0	2	1	1	1	258483	2	9	54	106	0	4195392	1	0	2	0	0	0	258483	0	1	0	246350	0	231	6	0	3	0	74	151	255	8	0	247335	1	0	Sunderland	0	246350	2	1	0	0	366	0	-1	0	1	532544	72
0	-1	36	0	213798	0	7	1	-1	0	50	0	2	4	0	0	80000	5	0	0	26850	0	2	525	255	110	0	2	250	71	0	1	0	70	71	109	71	255	1878	-1	2	71	0	-1	71	2	0	0	213798	263192	2	250	213798	0	0	0	0	1	0	0	5	106	106	1	213798	1	4	52	109	0	4202520	36	0	1	0	0	0	186158	0	250	0	213798	0	1	1	0	3	0	70	55	255	6	0	235161	36	0	West Bromwich Albion	0	213798	2	1	0	0	366	0	-1	0	136	528408	71
0	-1	185	0	261224	1	4	253	-1	0	30	0	2	3	0	0	550000	6	0	0	32750	0	0	531	30	109	0	2	1	78	0	1	0	76	78	110	76	30	1877	-2	2	75	0	-1	75	0	0	0	261224	4195336	2	1	273463	0	0	0	0	229	0	0	4	1	19	4	273463	2	5	52	110	0	532488	152	0	2	0	0	0	201417	1	1	0	261224	0	1	3	0	3	0	76	151	30	8	0	238756	1	0	Wolverhampton Wanderers	0	261224	2	4	0	0	316	0	-1	0	59	528392	76
0	-1	0	0	1	4	5	0	-1	0	50	0	0	4	0	0	0	5	0	0	0	0	0	0	0	1318	0	0	255	0	0	0	0	0	0	111	0	0	1800	0	0	0	0	-1	0	2	0	0	1	0	0	255	1	0	0	0	0	0	0	0	0	255	0	2	1	1	5	0	111	0	0	0	0	1	2	0	0	1	0	255	0	1	0	255	0	0	0	0	0	6	0	5	0	1	255	0	OTP Generics	0	1	2	5	0	0	366	0	-1	0	0	0	0
0	-1	0	0	1	4	5	0	-1	0	50	0	0	4	0	0	0	5	0	0	0	0	0	0	0	1318	0	0	255	0	0	0	0	0	0	112	0	0	1800	0	0	0	0	-1	0	2	0	0	1	0	0	255	1	0	0	0	0	0	0	0	0	255	0	2	1	1	5	0	112	0	0	0	0	1	2	0	0	1	0	255	0	1	0	255	0	0	0	0	0	6	0	5	0	1	255	0	OTP Generics	0	1	2	5	0	0	366	0	-1	0	0	0	0
0	-1	1	0	240981	0	4	231	-1	0	30	0	2	4	0	0	1975	2	0	0	10153	4	0	125	255	1928	0	2	95	58	0	1	0	61	58	121	62	255	1877	-2	2	61	0	-1	61	0	0	0	240981	4195330	0	1	243637	0	0	0	0	231	0	0	0	60	1	2	240981	1	10	53	121	0	532482	1	0	1	0	0	0	223381	0	60	0	267849	0	1	0	0	3	0	61	55	255	3	0	254925	95	0	Crewe Alexandra	0	240981	2	1	0	0	366	0	-1	0	1	528386	62
0	-1	51	0	193884	0	9	1	-1	0	30	0	2	4	0	0	3000	2	0	0	9875	27	0	449	0	1803	0	0	88	63	0	1	0	63	63	127	62	255	1886	-2	3	63	0	-1	63	0	0	0	193884	4202496	0	0	217140	0	0	0	0	1	0	0	0	176	204	1	217140	1	8	52	127	0	528384	80	0	1	0	0	0	195126	0	176	0	193884	0	0	0	0	3	0	63	55	163	5	0	195126	88	0	Shrewsbury Town	0	193884	2	1	0	0	366	0	-1	0	204	526336	62
0	-1	153	0	238177	0	2	255	-1	0	50	0	2	4	0	0	2159	3	0	0	6500	0	0	285	1	361	0	2	1	62	0	3	0	61	62	135	60	1	1888	0	1	60	0	-1	60	0	0	0	238177	263248	0	1	238177	0	0	0	0	255	0	0	0	1	1	2	238177	1	5	51	135	0	4195408	153	0	1	0	0	0	238177	0	1	0	238177	0	1	0	0	3	0	61	55	1	3	0	268434	1	0	Barnet	0	238177	2	1	0	0	366	0	-1	0	0	532560	60
0	-1	14	0	235915	0	2	202	-1	0	65	0	2	4	0	0	2800	3	0	0	15231	4	0	139	255	1797	0	0	14	63	0	1	0	63	63	142	62	255	1879	-1	1	64	0	-1	64	0	0	0	235915	132234	0	232	235915	0	0	0	0	232	0	0	0	9	9	1	235915	1	6	53	142	0	132234	14	0	1	0	0	0	243613	0	9	0	235915	0	232	0	0	3	0	63	55	255	4	0	230897	14	0	Doncaster Rovers	0	235915	2	1	0	0	366	0	-1	0	9	270474	62
0	-1	28	0	233115	0	3	227	-1	0	30	0	2	4	0	0	3800	3	0	0	8219	0	0	159	255	1929	0	2	40	63	0	1	0	63	63	143	64	255	1901	-3	1	63	0	-1	63	0	0	0	233115	4195458	0	30	241711	0	0	0	0	30	0	0	0	30	38	2	233115	1	8	50	143	0	525442	30	0	1	0	0	0	207646	1	30	0	233115	0	30	0	0	3	0	63	55	255	4	0	233115	40	0	Exeter City	0	233115	2	1	0	0	366	0	-1	0	30	532610	64
0	-1	255	0	204838	0	5	255	-1	0	65	0	2	3	0	0	780000	5	0	0	25700	0	0	285	1	15	0	2	1	77	0	1	0	77	77	144	77	1	1879	0	3	77	0	-1	77	0	0	0	236699	135296	2	1	236699	0	0	0	0	255	0	0	0	1	255	3	236699	2	7	51	144	0	133248	255	0	2	0	0	0	229348	0	1	0	236699	0	1	0	0	3	0	77	151	1	7	0	204838	1	0	Fulham	0	204838	2	4	0	0	316	0	-1	0	255	264320	77
0	-1	1	0	239553	0	6	228	-1	0	50	0	1	4	0	0	3900	3	0	0	10669	1	0	603	255	92	0	1	1	64	0	3	0	64	64	149	65	255	1884	0	3	65	0	-1	65	0	0	0	239553	270346	0	255	239553	0	0	0	0	1	0	0	0	1	43	2	239553	1	6	53	149	0	4198410	1	0	1	0	0	0	204219	0	1	0	239553	0	255	0	0	3	0	64	55	255	6	0	194018	1	0	Lincoln City	0	239553	2	1	0	0	366	0	-1	0	1	526346	65
0	-1	1	0	231897	0	3	1	-1	0	30	0	2	4	0	0	20100	4	0	0	27332	0	1	51	157	531	0	1	150	68	0	1	0	66	68	159	66	1	1905	8	3	66	1	-1	66	1	0	0	231897	4202498	1	150	252861	0	0	0	0	255	0	0	0	150	1	2	239571	1	4	52	159	0	528386	255	0	1	0	0	0	231897	1	150	0	239571	0	150	0	0	4	0	66	27	91	9	1	231897	150	0	Arminia Bielefeld	0	239571	2	1	0	0	366	0	-1	0	255	526338	66
0	-1	86	0	224423	0	10	20	-1	0	50	0	2	3	0	1	54300	8	0	0	27500	3	1	57	255	34	0	1	66	71	0	1	0	71	71	160	71	255	1938	7	2	70	1	-1	70	1	0	0	224423	263236	1	52	224423	0	0	0	0	17	0	0	0	200	162	2	224423	1	8	51	160	0	4202564	78	0	1	0	0	0	235297	0	200	0	224423	0	52	0	0	4	0	71	27	255	3	1	206606	66	0	VfL Bochum	0	224423	2	1	0	0	366	0	-1	0	207	528452	71
0	-1	15	0	224518	0	4	242	-1	0	30	0	2	4	0	0	2200	6	0	0	22528	0	1	683	255	503	0	1	255	65	0	3	0	64	65	162	63	255	1966	14	2	62	1	-1	62	1	0	0	257286	4195456	0	255	224518	0	0	0	0	230	0	0	0	255	30	4	257286	1	9	51	162	0	532608	52	0	1	0	0	0	224661	1	255	0	257286	0	255	0	0	4	0	64	91	255	2	1	224518	255	0	Energie Cottbus	0	257286	2	1	0	0	366	0	-1	0	20	528512	63
0	-1	153	0	259569	0	5	1	-1	0	50	0	2	4	0	0	26100	1	0	0	16626	0	1	172	255	171	0	1	205	68	0	1	0	68	68	165	69	255	1903	10	1	67	1	-1	67	1	0	0	212192	263172	1	205	259569	0	0	0	0	37	0	0	0	205	50	2	212192	1	10	49	165	0	4195332	87	0	1	0	0	0	209504	0	205	0	212192	0	205	3	0	4	0	68	27	255	1	1	212192	205	0	SpVgg Greuther Fürth	0	259569	2	1	0	0	366	0	-1	0	38	532484	69
0	-1	105	1	239744	0	8	1	-1	0	50	0	1	4	0	0	124330	6	1	0	74475	0	1	47	255	1831	0	1	135	70	0	1	0	70	70	166	73	255	1892	13	1	69	1	-1	69	1	0	0	239744	263168	3	135	239744	0	0	0	0	15	0	0	0	135	180	2	239744	1	8	52	166	0	4195328	55	0	1	0	0	0	204776	0	135	0	239744	0	135	2	0	4	0	70	27	255	2	1	221168	135	0	Hertha BSC	0	239744	2	2	0	0	366	0	-1	0	160	532480	73
0	-1	6	1	225309	0	5	227	-1	0	90	0	2	4	0	0	139560	5	1	0	33305	0	1	296	250	1824	0	1	20	77	0	1	0	75	77	169	77	250	1905	8	2	74	1	-1	74	1	0	0	225309	66562	3	235	225309	0	0	0	0	165	0	0	0	20	19	2	225309	2	7	49	169	0	73730	165	0	2	0	0	0	224251	1	20	0	225309	0	235	0	0	4	0	75	25	250	2	1	225309	20	0	1. FSV Mainz 05	0	225309	2	3	0	0	366	0	-1	0	165	135170	77
0	-1	16	0	256674	0	7	194	-1	0	65	0	2	4	0	0	56700	7	0	0	50000	0	1	355	1	165	0	1	1	69	0	1	0	68	69	171	67	1	1900	11	1	68	1	-1	68	1	0	0	256674	132096	1	1	256674	0	0	0	0	255	0	0	4	1	43	2	256674	1	7	49	171	0	132096	255	0	1	0	0	0	203030	0	1	0	256674	0	1	9	0	4	0	68	27	1	2	1	203030	1	0	1. FC Nürnberg	0	256674	2	1	0	0	366	0	-1	0	255	270336	67
0	-1	180	1	206511	0	6	100	-1	0	50	0	2	4	0	0	338850	2	1	0	30000	0	1	530	255	485	0	1	210	77	0	1	0	77	77	175	77	255	1945	10	2	76	1	-1	76	1	0	0	206511	132097	3	210	206511	0	0	0	0	90	0	0	1	210	45	2	206511	2	2	52	175	0	270337	225	0	2	0	0	0	206511	0	210	0	206511	0	210	1	0	4	0	77	25	255	8	1	206511	210	0	VfL Wolfsburg	0	206511	2	4	0	0	366	0	-1	0	2	4198401	77
0	-1	25	0	206535	0	2	25	-1	0	50	0	2	4	0	0	3800	3	0	0	11506	0	2	146	255	181	0	2	255	62	0	3	0	62	62	180	64	255	1893	-2	2	61	0	-1	61	0	0	0	206535	263172	0	255	258969	0	0	0	0	15	0	0	1	255	112	2	258969	1	6	56	180	0	4202500	40	0	1	0	0	0	227758	0	255	0	206535	0	255	1	0	3	0	62	173	255	3	0	227758	255	0	Dundee FC	0	206535	2	1	0	0	366	0	-1	0	150	528388	64
0	-1	120	0	241244	0	3	255	-1	0	50	0	2	4	0	0	4000	3	0	0	14209	0	0	146	1	180	0	0	30	63	0	0	0	64	63	181	64	1	1909	-2	2	64	0	-1	64	0	0	0	241875	263168	0	30	241244	0	0	0	0	255	0	0	2	0	0	2	241875	1	8	56	181	0	4202496	120	0	1	0	0	0	266736	0	30	0	241244	0	255	1	0	3	0	64	173	1	3	0	269475	120	0	Dundee United	0	241244	2	1	0	0	366	0	-1	0	0	528384	64
0	-1	64	0	233556	0	6	0	-1	0	90	0	2	4	0	0	459750	6	0	0	36462	23	1	60	17	50	0	1	33	77	0	3	0	77	77	189	76	172	1909	11	1	75	1	-1	75	1	0	0	240915	66692	1	29	244270	0	0	0	0	250	0	0	3	30	128	2	240915	2	7	44	189	0	66692	250	0	2	0	0	0	202024	1	30	0	240915	0	29	7	0	4	0	77	92	20	6	1	233556	33	0	Bologna	0	233556	2	5	0	0	366	0	-1	0	250	139396	76
0	-1	0	0	260020	0	10	197	-1	0	90	0	2	4	0	0	240000	5	1	0	30188	1	1	418	255	254	0	1	204	71	0	1	0	71	71	191	73	255	1933	12	1	70	1	-1	70	1	0	0	260020	66688	3	202	252573	0	0	0	0	50	0	0	9	206	11	4	252573	1	9	47	191	0	66688	60	0	1	0	0	0	246402	0	206	0	260020	0	202	17	0	4	0	71	31	255	5	1	260020	204	0	RB Salzburg	0	260020	2	6	0	0	366	0	-1	0	124	139392	73
0	-1	185	0	79093	0	1	0	-1	0	50	0	2	4	0	0	13995	1	0	0	20486	40	1	378	255	206	0	1	76	66	0	1	0	65	66	200	64	255	1936	14	2	66	1	-1	66	1	0	0	79089	263296	2	2	79093	0	0	0	0	2	0	0	0	161	234	3	79093	1	8	42	200	0	4202624	76	0	1	0	0	0	190602	1	161	0	79093	0	2	0	0	4	0	65	82	255	2	1	247887	76	0	Pescara	0	79093	2	1	0	0	366	0	-1	0	161	528512	64
0	-1	30	0	269276	0	7	30	-1	0	90	0	2	4	0	0	120000	4	0	0	12048	25	1	651	54	206	0	1	30	72	0	1	0	71	72	205	70	255	1907	12	1	70	1	-1	70	1	0	0	269276	66816	2	30	269276	0	0	0	0	0	0	0	1	30	30	2	269276	1	6	45	205	0	66816	130	0	1	0	0	0	262396	0	30	0	269276	0	30	0	0	4	0	71	82	130	6	1	269276	30	0	Venezia	0	269276	2	1	0	0	366	0	-1	0	35	139520	70
0	-1	229	0	255233	0	2	255	-1	0	50	0	2	4	0	0	129825	2	0	0	31045	0	1	511	148	205	0	1	30	72	0	3	0	72	72	206	71	1	1903	10	3	72	1	-1	72	1	0	0	255233	270342	2	30	255233	0	0	0	0	1	0	0	0	30	7	1	255233	2	8	45	206	0	4198406	62	0	2	0	0	0	215363	0	30	0	255233	0	30	1	0	4	0	72	92	76	2	1	255233	30	0	Hellas Verona	0	255233	2	1	0	0	366	0	-1	0	107	526342	71
0	-1	1	0	270017	0	9	1	-1	0	50	0	2	4	0	0	76000	8	0	1	16364	0	1	194	255	254	0	1	204	71	0	1	0	69	71	209	69	255	1909	15	1	68	1	-1	68	1	0	0	270017	263306	2	202	256127	0	0	0	0	2	0	0	7	206	1	2	270017	1	5	47	209	0	4195466	2	0	1	0	0	0	226129	0	206	0	256127	0	202	5	0	4	0	69	31	255	6	1	245058	204	0	Sturm Graz	0	270017	2	5	0	0	366	0	-1	0	2	532618	69
0	-1	77	0	231007	0	10	12	-1	0	50	0	2	4	0	0	98000	6	0	0	35423	3	1	700	255	263	0	1	77	71	0	1	0	70	71	211	69	255	1911	16	3	69	0	-1	69	1	0	0	231007	270336	0	12	231007	0	0	0	0	12	0	0	17	162	162	4	231007	1	10	45	211	0	4198400	77	0	1	0	0	0	231007	0	162	0	231007	0	12	25	0	5	0	70	37	255	2	1	271384	77	0	Dinamo Zagreb	0	231007	2	6	0	0	366	0	-1	0	162	526336	69
0	-1	103	0	266099	4	2	235	-1	0	50	0	2	4	0	0	64500	3	0	0	14340	0	1	287	1	74	0	1	1	71	0	0	0	71	71	217	71	1	1926	-3	1	70	1	-1	70	0	0	0	266099	263176	1	1	242054	0	0	0	0	250	0	0	1	1	11	1	242054	1	4	47	217	0	4195336	250	0	1	0	0	0	213367	1	1	0	266099	0	1	0	0	4	0	71	45	1	5	1	261084	1	0	FC Lorient	0	266099	2	1	0	0	366	0	-1	0	250	532488	71
0	-1	250	0	246147	4	8	250	-1	0	65	0	2	4	0	0	460000	9	1	0	67394	47	1	306	214	73	0	1	1	79	0	1	0	78	79	219	78	1	1899	5	1	77	1	-1	77	1	0	0	246147	132224	3	1	240753	0	0	0	0	102	1	0	10	1	250	4	240753	2	2	43	219	0	132224	204	0	2	0	0	0	242835	1	1	0	240753	0	1	9	0	4	0	78	45	151	6	1	246147	1	0	Olympique de Marseille	0	240753	2	5	0	0	366	0	-1	0	255	270464	78
0	-1	48	0	203486	0	10	94	-1	0	90	0	2	4	0	0	120000	6	0	1	21500	48	1	79	255	232	0	1	204	69	0	1	0	72	69	229	73	255	1908	4	1	67	1	-1	67	1	0	0	203486	66564	2	202	203486	0	0	0	0	1	0	0	9	206	111	3	203486	2	10	50	229	1	66564	1	0	2	0	0	0	200059	1	206	0	203486	0	202	34	0	4	0	72	122	255	9	1	251651	204	0	Anderlecht	0	203486	2	5	0	0	366	0	-1	0	1	139268	73
0	-1	29	0	199652	0	9	238	-1	0	65	0	2	4	0	0	120000	5	0	1	16144	4	1	616	250	231	0	1	204	71	0	1	0	70	71	230	74	250	1880	4	1	65	1	-1	65	1	0	0	199652	132112	0	202	225653	0	0	0	0	1	0	0	4	206	29	1	225653	1	7	51	230	0	132112	1	0	1	0	0	0	254803	0	206	0	199652	0	202	5	0	4	0	70	122	250	8	1	226537	204	0	Antwerp	0	199652	2	5	0	0	366	0	-1	0	1	270352	74
0	-1	120	0	256948	0	10	1	-1	0	90	0	2	4	0	0	184000	6	0	1	29062	0	1	78	1	229	0	1	204	74	0	1	0	74	74	231	74	1	1891	3	1	72	1	-1	72	1	0	0	256948	66688	2	202	256948	0	0	0	0	255	0	0	12	206	190	3	256948	2	6	51	231	0	66688	255	0	2	0	0	0	200155	0	206	0	256948	0	202	19	0	4	0	74	122	1	9	1	200155	204	0	Club Brugge	0	256948	2	6	0	0	366	0	-1	0	255	139392	74
0	-1	46	0	238409	0	8	238	-1	0	30	0	2	4	0	1	82000	5	0	1	27670	0	1	278	255	229	0	1	204	67	0	1	0	69	67	232	71	255	1898	5	2	67	1	-1	67	1	0	0	238409	4195328	2	202	238409	0	0	0	0	162	0	0	8	206	36	4	238409	1	7	50	232	0	532480	144	0	1	0	1	0	238409	0	206	0	238409	0	202	10	0	4	0	69	122	255	6	1	268519	204	0	Standard Liège	0	238409	2	5	0	0	366	0	-1	0	97	528384	71
0	-1	37	0	258580	0	10	220	-1	0	90	0	2	4	0	0	400000	9	0	2	68100	1	1	281	255	236	0	1	37	78	0	1	0	78	78	234	80	255	1904	-9	1	77	1	-1	77	1	0	0	231913	66562	3	220	231913	0	0	0	0	220	2	0	26	25	25	3	231913	2	10	38	234	0	66562	37	0	2	0	0	0	192366	0	25	0	258580	0	220	38	0	4	0	78	36	255	10	0	229188	37	0	Benfica	0	258580	2	7	0	0	316	0	-1	0	25	139266	80
0	-1	95	0	260599	0	10	0	-1	0	65	0	2	3	0	0	310000	8	0	2	50033	0	1	385	255	234	0	1	70	76	0	1	0	76	76	236	78	255	1893	-8	1	75	1	-1	75	1	0	0	260599	132225	1	30	260599	0	0	0	0	30	2	0	20	150	167	4	260599	2	7	41	236	2	132225	70	0	2	0	0	0	234577	1	150	0	251615	0	30	30	0	4	0	76	36	255	6	0	277581	70	0	FC Porto	0	251615	2	6	0	0	366	0	-1	0	150	270465	78
0	-1	101	0	244778	0	10	2	-1	0	65	0	2	4	0	0	350000	7	0	2	50095	0	1	281	255	234	0	1	255	80	0	1	0	79	80	237	77	255	1906	-9	1	77	1	-1	77	1	0	0	240950	132224	0	255	244778	0	0	0	0	30	0	0	18	255	73	5	240950	2	9	38	237	0	132224	140	0	2	0	0	0	244669	0	255	0	240950	0	255	21	0	4	0	79	36	255	9	0	240950	255	0	Sporting CP	0	240950	2	6	0	0	366	0	-1	0	0	270464	77
