isamongtopscorers	yellows	isamongtopscorersinteam	leaguegoals	jerseynumber	position	artificialkey	teamid	leaguegoalsprevmatch	injury	leagueappearances	istopscorer	leaguegoalsprevthreematches	playerid	form	reds
0	0	0	0	24	6	413	232	0	0	0	0	0	239011	3	0
0	0	0	0	22	7	414	232	0	0	0	0	0	262141	3	0
0	0	0	0	26	9	415	232	0	0	0	0	0	279509	3	0
0	0	1	1	23	11	416	232	0	0	0	0	0	220782	3	0
0	0	0	0	11	12	417	232	0	0	0	0	0	268519	3	0
0	0	0	0	7	16	418	232	0	0	0	0	0	243887	3	0
0	0	1	1	10	18	419	232	0	0	0	0	0	239323	3	0
0	0	1	1	9	25	420	232	0	0	0	0	0	231835	3	0
0	0	0	0	17	28	421	232	0	0	0	0	0	257112	3	0
0	0	0	0	20	28	422	232	0	0	0	0	0	248694	3	0
0	0	0	0	25	28	423	232	0	0	0	0	0	270700	3	0
0	0	0	0	8	28	424	232	0	0	0	0	0	262024	3	0
0	0	0	0	71	28	425	232	0	0	0	0	0	263408	3	0
0	0	0	0	14	28	426	232	0	0	0	0	0	272776	3	0
0	0	0	0	21	28	427	232	0	0	0	0	0	223957	3	0
0	0	0	0	45	28	428	232	0	0	0	0	0	257210	3	0
0	0	0	0	4	28	429	232	0	0	0	0	0	255891	3	0
0	0	0	0	88	28	430	232	0	0	0	0	0	263703	3	0
0	0	0	0	5	28	431	232	0	0	0	0	0	215970	3	0
0	0	0	0	44	28	432	232	0	0	0	0	0	235729	3	0
0	0	0	0	82	29	433	232	0	0	0	0	0	237560	3	0
0	0	0	0	83	29	434	232	0	0	0	0	0	210739	3	0
0	0	0	0	32	29	435	232	0	0	0	0	0	78223	3	0
0	0	0	0	85	29	436	232	0	0	0	0	0	222636	3	0
0	0	0	0	89	29	437	232	0	0	0	0	0	234740	3	0
0	0	0	0	34	0	438	537	0	0	0	0	0	231413	3	0
0	0	0	0	5	4	439	537	0	0	0	0	0	79311	3	0
0	0	0	0	21	5	440	537	0	0	0	0	0	241692	3	0
0	0	0	0	3	6	441	537	0	0	0	0	0	240233	3	0
0	0	0	0	24	10	442	537	0	0	0	0	0	263424	3	0
0	0	0	0	20	12	443	537	0	0	0	0	0	72954	3	0
0	0	0	0	15	13	444	537	0	0	0	0	0	79818	3	0
0	0	0	0	18	15	445	537	0	0	0	0	0	239595	3	0
0	0	0	0	88	16	446	537	0	0	0	0	0	264711	3	0
0	0	0	0	11	24	447	537	0	0	0	0	0	247539	3	0
0	0	1	1	16	26	448	537	0	0	0	0	0	272872	3	0
0	0	0	0	10	28	449	537	0	0	0	0	0	261771	3	0
0	0	0	0	77	28	450	537	0	0	0	0	0	257314	3	0
0	0	0	0	17	28	451	537	0	0	0	0	0	261360	3	0
0	0	0	0	4	28	452	537	0	0	0	0	0	269288	3	0
0	0	0	0	30	28	453	537	0	0	0	0	0	246740	3	0
0	0	0	0	19	28	454	537	0	0	0	0	0	252697	3	0
0	0	0	0	44	28	455	537	0	0	0	0	0	279008	3	0
0	0	0	0	22	28	456	537	0	0	0	0	0	70781	3	0
0	0	0	0	67	28	457	537	0	0	0	0	0	79310	3	0
0	0	0	0	23	28	458	537	0	0	0	0	0	279122	3	0
0	0	0	0	6	28	459	537	0	0	0	0	0	258584	3	0
0	0	0	0	90	28	460	537	0	0	0	0	0	263984	3	0
0	0	0	0	26	29	461	537	0	0	0	0	0	262267	3	0
0	0	0	0	55	0	462	670	0	0	0	0	0	269795	3	0
0	0	0	0	29	3	463	670	0	0	0	0	0	258465	3	0
0	0	0	0	4	4	464	670	0	0	0	0	0	245018	3	0
0	0	0	0	95	6	465	670	0	0	0	0	0	272407	3	0
0	0	1	1	15	7	466	670	0	0	0	0	0	247009	3	0
0	0	0	0	56	9	467	670	0	0	0	0	0	71624	3	0
0	0	0	0	5	11	468	670	0	0	0	0	0	270636	3	0
0	0	0	0	7	12	469	670	0	0	0	0	0	227667	3	0
0	0	0	0	10	16	470	670	0	0	0	0	0	277975	3	0
0	0	0	0	22	18	471	670	0	0	0	0	0	73348	3	0
0	0	1	1	19	25	472	670	0	0	0	0	0	273915	3	0
0	0	0	0	8	28	473	670	0	0	0	0	0	274701	3	0
0	0	1	1	17	28	474	670	0	0	0	0	0	243953	3	0
0	0	0	0	25	28	475	670	0	0	0	0	0	255241	3	0
0	0	0	0	98	28	476	670	0	0	0	0	0	70582	3	0
0	0	0	0	30	28	477	670	0	0	0	0	0	263922	3	0
0	0	0	0	99	28	478	670	0	0	0	0	0	254503	3	0
0	0	0	0	39	28	479	670	0	0	0	0	0	73930	3	0
0	0	0	0	24	28	480	670	0	0	0	0	0	251911	3	0
0	0	0	0	21	28	481	670	0	0	0	0	0	262938	3	0
0	0	0	0	33	28	482	670	0	0	0	0	0	208214	3	0
0	0	0	0	75	28	483	670	0	0	0	0	0	261358	3	0
0	0	0	0	97	28	484	670	0	0	0	0	0	74135	3	0
0	0	0	0	71	29	485	670	0	0	0	0	0	262737	3	0
0	0	0	0	70	29	486	670	0	0	0	0	0	264321	3	0
0	0	0	0	60	29	487	670	0	0	0	0	0	276925	3	0
0	0	0	0	32	29	488	670	0	0	0	0	0	264277	3	0
0	0	0	0	20	29	489	670	0	0	0	0	0	276029	3	0
0	0	0	0	1	0	490	673	0	0	0	0	0	204308	3	0
0	0	1	1	77	3	491	673	0	0	0	0	0	275353	3	0
0	0	0	0	3	4	492	673	0	0	0	0	0	243530	3	0
0	0	0	0	6	6	493	673	0	0	0	0	0	271032	3	0
0	0	0	0	18	7	494	673	0	0	0	0	0	222875	3	0
0	0	0	0	24	9	495	673	0	0	0	0	0	270995	3	0
0	0	0	0	8	11	496	673	0	0	0	0	0	229659	3	0
0	0	0	0	7	12	497	673	0	0	0	0	0	260570	3	0
0	0	0	0	32	16	498	673	0	0	0	0	0	70496	3	0
0	0	0	0	20	18	499	673	0	0	0	0	0	70497	3	0
0	0	1	1	9	25	500	673	0	0	0	0	0	248712	3	0
0	0	0	0	99	28	501	673	0	0	0	0	0	258911	3	0
0	0	0	0	14	28	502	673	0	0	0	0	0	266616	3	0
0	0	0	0	38	28	503	673	0	0	0	0	0	235242	3	0
0	0	0	0	21	28	504	673	0	0	0	0	0	277206	3	0
0	0	0	0	26	28	505	673	0	0	0	0	0	244810	3	0
0	0	0	0	27	28	506	673	0	0	0	0	0	246713	3	0
0	0	0	0	19	28	507	673	0	0	0	0	0	271417	3	0
0	0	0	0	44	28	508	673	0	0	0	0	0	278777	3	0
0	0	0	0	17	28	509	673	0	0	0	0	0	244791	3	0
0	0	0	0	28	28	510	673	0	0	0	0	0	73692	3	0
0	0	0	0	11	28	511	673	0	0	0	0	0	256307	3	0
0	0	0	0	22	28	512	673	0	0	0	0	0	73693	3	0
0	0	0	0	34	29	513	673	0	0	0	0	0	72955	3	0
0	0	0	0	2	29	514	673	0	0	0	0	0	262099	3	0
0	0	0	0	96	29	515	673	0	0	0	0	0	74349	3	0
0	0	0	0	98	29	516	673	0	0	0	0	0	234683	3	0
0	0	0	0	97	29	517	673	0	0	0	0	0	252868	3	0
0	0	0	0	95	29	518	673	0	0	0	0	0	278479	3	0
0	0	0	0	33	0	519	674	0	0	0	0	0	204549	3	0
0	0	0	0	18	3	520	674	0	0	0	0	0	259043	3	0
0	0	0	0	22	4	521	674	0	0	0	0	0	226431	3	0
0	0	0	0	2	6	522	674	0	0	0	0	0	272930	3	0
0	0	0	0	20	7	523	674	0	0	0	0	0	264280	3	0
0	0	0	0	27	12	524	674	0	0	0	0	0	70191	3	0
0	0	1	1	15	13	525	674	0	0	0	0	0	260432	3	0
0	0	0	0	17	15	526	674	0	0	0	0	0	266681	3	0
0	0	0	0	29	16	527	674	0	0	0	0	0	276923	3	0
0	0	0	0	14	24	528	674	0	0	0	0	0	234905	3	0
0	0	1	1	7	26	529	674	0	0	0	0	0	239589	3	0
0	0	0	0	9	28	530	674	0	0	0	0	0	270787	3	0
0	0	0	0	6	28	531	674	0	0	0	0	0	277840	3	0
0	0	0	0	19	28	532	674	0	0	0	0	0	70427	3	0
0	0	0	0	11	28	533	674	0	0	0	0	0	271953	3	0
0	0	0	0	23	28	534	674	0	0	0	0	0	269752	3	0
0	0	0	0	21	28	535	674	0	0	0	0	0	261325	3	0
0	0	0	0	35	28	536	674	0	0	0	0	0	75615	3	0
0	0	0	0	28	28	537	674	0	0	0	0	0	80126	3	0
0	0	0	0	45	28	538	674	0	0	0	0	0	77045	3	0
0	0	0	0	12	28	539	674	0	0	0	0	0	257019	3	0
0	0	0	0	10	28	540	674	0	0	0	0	0	72611	3	0
0	0	0	0	44	28	541	674	0	0	0	0	0	234167	3	0
0	0	0	0	13	29	542	674	0	0	0	0	0	209547	3	0
0	0	0	0	26	29	543	674	0	0	0	0	0	277180	3	0
0	0	0	0	46	29	544	674	0	0	0	0	0	261663	3	0
0	0	0	0	98	29	545	674	0	0	0	0	0	80031	3	0
0	0	0	0	99	29	546	674	0	0	0	0	0	264201	3	0
0	0	0	0	97	29	547	674	0	0	0	0	0	270351	3	0
0	0	0	0	16	0	548	680	0	0	0	0	0	71641	3	0
0	0	0	0	19	3	549	680	0	0	0	0	0	261312	3	0
0	0	0	0	20	4	550	680	0	0	0	0	0	276305	3	0
0	0	0	0	26	6	551	680	0	0	0	0	0	266567	3	0
0	0	0	0	3	7	552	680	0	0	0	0	0	255850	3	0
0	0	0	0	8	9	553	680	0	0	0	0	0	235799	3	0
0	0	0	0	6	11	554	680	0	0	0	0	0	270923	3	0
0	0	0	0	60	12	555	680	0	0	0	0	0	279667	3	0
0	0	0	0	10	16	556	680	0	0	0	0	0	266831	3	0
1	0	1	2	13	18	557	680	0	0	0	0	0	232490	3	0
0	0	0	0	9	25	558	680	0	0	0	0	0	273610	3	0
0	0	0	0	32	28	559	680	0	0	0	0	0	75843	3	0
0	0	0	0	5	28	560	680	0	0	0	0	0	233225	3	0
0	0	0	0	18	28	561	680	0	0	0	0	0	232655	3	0
0	0	0	0	34	28	562	680	0	0	0	0	0	73924	3	0
0	0	0	0	21	28	563	680	0	0	0	0	0	272336	3	0
0	0	0	0	22	28	564	680	0	0	0	0	0	234148	3	0
0	0	0	0	12	28	565	680	0	0	0	0	0	184148	3	0
0	0	0	0	11	28	566	680	0	0	0	0	0	271205	3	0
0	0	0	0	37	28	567	680	0	0	0	0	0	73863	3	0
0	0	0	0	4	28	568	680	0	0	0	0	0	73455	3	0
0	0	0	0	53	28	569	680	0	0	0	0	0	279807	3	0
0	0	0	0	94	28	570	680	0	0	0	0	0	244318	3	0
0	0	0	0	99	0	571	681	0	0	0	0	0	273047	3	0
0	0	0	0	22	3	572	681	0	0	0	0	0	242907	3	0
0	0	0	0	40	4	573	681	0	0	0	0	0	255558	3	0
0	0	0	0	33	6	574	681	0	0	0	0	0	186296	3	0
0	0	0	0	25	7	575	681	0	0	0	0	0	274057	3	0
0	0	0	0	34	9	576	681	0	0	0	0	0	235661	3	0
0	0	0	0	8	11	577	681	0	0	0	0	0	220948	3	0
0	0	0	0	39	12	578	681	0	0	0	0	0	251466	3	0
0	0	1	1	77	16	579	681	0	0	0	0	0	277755	3	0
0	0	1	1	13	18	580	681	0	0	0	0	0	263496	3	0
0	0	1	1	9	25	581	681	0	0	0	0	0	275401	3	0
0	0	0	0	90	28	582	681	0	0	0	0	0	271979	3	0
0	0	0	0	19	28	583	681	0	0	0	0	0	261661	3	0
0	0	0	0	46	28	584	681	0	0	0	0	0	276315	3	0
0	0	0	0	17	28	585	681	0	0	0	0	0	251621	3	0
0	0	0	0	30	28	586	681	0	0	0	0	0	209293	3	0
0	0	0	0	7	28	587	681	0	0	0	0	0	251575	3	0
0	0	0	0	11	28	588	681	0	0	0	0	0	277293	3	0
0	0	1	1	18	28	589	681	0	0	0	0	0	247874	3	0
0	0	1	1	14	28	590	681	0	0	0	0	0	268724	3	0
0	0	0	0	4	28	591	681	0	0	0	0	0	70277	3	0
0	0	0	0	21	28	592	681	0	0	0	0	0	268725	3	0
0	0	0	0	49	28	593	681	0	0	0	0	0	73324	3	0
0	0	0	0	23	29	594	681	0	0	0	0	0	234904	3	0
0	0	0	0	20	29	595	681	0	0	0	0	0	216348	3	0
0	0	0	0	3	29	596	681	0	0	0	0	0	279048	3	0
0	0	0	0	76	29	597	681	0	0	0	0	0	277207	3	0
0	0	0	0	70	29	598	681	0	0	0	0	0	162220	3	0
0	0	0	0	60	29	599	681	0	0	0	0	0	73984	3	0
0	0	0	0	74	29	600	681	0	0	0	0	0	268729	3	0
0	0	0	0	75	29	601	681	0	0	0	0	0	74209	3	0
0	0	0	0	21	0	602	1750	0	0	0	0	0	258763	3	0
0	0	0	0	15	3	603	1750	0	0	0	0	0	251537	3	0
0	0	0	0	66	4	604	1750	0	0	0	0	0	268067	3	0
0	0	0	0	3	6	605	1750	0	0	0	0	0	263549	3	0
0	0	0	0	20	7	606	1750	0	0	0	0	0	261531	3	0
0	0	0	0	6	12	607	1750	0	0	0	0	0	272399	3	0
0	0	0	0	19	13	608	1750	0	0	0	0	0	79828	3	0
0	0	0	0	28	15	609	1750	0	0	0	0	0	201438	3	0
0	0	0	0	18	16	610	1750	0	0	0	0	0	216334	3	0
0	0	0	0	9	24	611	1750	0	0	0	0	0	271256	3	0
0	0	0	0	11	26	612	1750	0	0	0	0	0	263397	3	0
0	0	0	0	22	28	613	1750	0	0	0	0	0	73059	3	0
0	0	0	0	27	28	614	1750	0	0	0	0	0	262026	3	0
0	0	0	0	2	28	615	1750	0	0	0	0	0	272568	3	0
0	0	0	0	90	28	616	1750	0	0	0	0	0	75081	3	0
0	0	0	0	1	28	617	1750	0	0	0	0	0	255754	3	0
0	0	0	0	37	28	618	1750	0	0	0	0	0	275019	3	0
0	0	0	0	8	28	619	1750	0	0	0	0	0	70115	3	0
0	0	0	0	17	28	620	1750	0	0	0	0	0	251845	3	0
0	0	0	0	84	28	621	1750	0	0	0	0	0	268069	3	0
0	0	0	0	4	28	622	1750	0	0	0	0	0	74755	3	0
0	0	0	0	76	28	623	1750	0	0	0	0	0	278552	3	0
0	0	0	0	14	28	624	1750	0	0	0	0	0	77036	3	0
0	0	0	0	40	29	625	1750	0	0	0	0	0	268068	3	0
0	0	0	0	23	29	626	1750	0	0	0	0	0	264863	3	0
0	0	0	0	30	29	627	1750	0	0	0	0	0	73307	3	0
0	0	0	0	99	29	628	1750	0	0	0	0	0	70273	3	0
0	0	0	0	98	29	629	1750	0	0	0	0	0	79837	3	0
0	0	0	0	97	29	630	1750	0	0	0	0	0	75738	3	0
0	0	0	0	1	0	631	2014	0	0	0	0	0	263619	3	0
0	0	0	0	5	4	632	2014	0	0	0	0	0	233230	3	0
0	0	0	0	16	5	633	2014	0	0	0	0	0	210044	3	0
0	0	0	0	48	6	634	2014	0	0	0	0	0	275207	3	0
0	0	0	0	21	12	635	2014	0	0	0	0	0	233965	3	0
0	0	0	0	24	13	636	2014	0	0	0	0	0	244889	3	0
0	0	0	0	6	15	637	2014	0	0	0	0	0	251247	3	0
0	0	1	1	22	16	638	2014	0	0	0	0	0	74963	3	0
0	0	0	0	10	17	639	2014	0	0	0	0	0	252108	3	0
0	0	0	0	13	19	640	2014	0	0	0	0	0	272569	3	0
0	0	0	0	12	25	641	2014	0	0	0	0	0	73070	3	0
0	0	0	0	20	28	642	2014	0	0	0	0	0	76976	3	0
0	0	0	0	31	28	643	2014	0	0	0	0	0	79192	3	0
0	0	1	1	25	28	644	2014	0	0	0	0	0	70888	3	0
0	0	1	1	26	28	645	2014	0	0	0	0	0	235572	3	0
0	0	0	0	37	28	646	2014	0	0	0	0	0	243675	3	0
1	0	1	3	30	28	647	2014	0	0	0	1	0	79334	3	0
0	0	0	0	8	28	648	2014	0	0	0	0	0	262925	3	0
0	0	0	0	23	28	649	2014	0	0	0	0	0	211381	3	0
0	0	0	0	3	28	650	2014	0	0	0	0	0	72062	3	0
0	0	0	0	19	28	651	2014	0	0	0	0	0	184156	3	0
0	0	0	0	18	28	652	2014	0	0	0	0	0	79332	3	0
0	0	0	0	4	28	653	2014	0	0	0	0	0	225266	3	0
0	0	0	0	11	29	654	2014	0	0	0	0	0	276316	3	0
0	0	0	0	77	29	655	2014	0	0	0	0	0	270905	3	0
0	0	0	0	78	29	656	2014	0	0	0	0	0	74685	3	0
0	0	0	0	72	29	657	2014	0	0	0	0	0	234948	3	0
0	0	0	0	13	0	658	15005	0	0	0	0	0	244720	3	0
0	0	0	0	19	3	659	15005	0	0	0	0	0	78418	3	0
0	0	0	0	3	4	660	15005	0	0	0	0	0	255400	3	0
0	0	0	0	4	6	661	15005	0	0	0	0	0	236618	3	0
0	0	0	0	55	7	662	15005	0	0	0	0	0	78419	3	0
0	0	0	0	21	9	663	15005	0	0	0	0	0	78424	3	0
0	0	0	0	8	11	664	15005	0	0	0	0	0	70694	3	0
0	0	0	0	10	12	665	15005	0	0	0	0	0	236488	3	0
0	0	0	0	22	16	666	15005	0	0	0	0	0	78426	3	0
0	0	1	1	24	18	667	15005	0	0	0	0	0	78423	3	0
0	0	1	1	9	25	668	15005	0	0	0	0	0	176137	3	0
0	0	0	0	11	28	669	15005	0	0	0	0	0	262573	3	0
0	0	0	0	36	28	670	15005	0	0	0	0	0	79959	3	0
0	0	0	0	31	28	671	15005	0	0	0	0	0	268498	3	0
0	0	0	0	12	28	672	15005	0	0	0	0	0	78421	3	0
0	0	0	0	1	28	673	15005	0	0	0	0	0	201847	3	0
0	0	0	0	20	28	674	15005	0	0	0	0	0	75084	3	0
0	0	0	0	47	28	675	15005	0	0	0	0	0	78420	3	0
0	0	0	0	6	28	676	15005	0	0	0	0	0	276668	3	0
0	0	0	0	33	28	677	15005	0	0	0	0	0	239813	3	0
0	0	0	0	23	28	678	15005	0	0	0	0	0	254276	3	0
0	0	0	0	27	28	679	15005	0	0	0	0	0	78457	3	0
0	0	0	0	30	28	680	15005	0	0	0	0	0	263531	3	0
0	0	0	0	14	29	681	15005	0	0	0	0	0	244290	3	0
0	0	0	0	32	29	682	15005	0	0	0	0	0	80281	3	0
0	0	0	0	1	0	683	100087	0	0	0	0	0	243294	3	0
0	0	0	0	27	3	684	100087	0	0	0	0	0	246284	3	0
0	0	0	0	28	4	685	100087	0	0	0	0	0	246157	3	0
0	0	0	0	5	6	686	100087	0	0	0	0	0	232704	3	0
0	0	0	0	30	7	687	100087	0	0	0	0	0	260282	3	0
0	0	0	0	4	9	688	100087	0	0	0	0	0	210831	3	0
0	0	0	0	8	11	689	100087	0	0	0	0	0	209780	3	0
0	0	0	0	21	12	690	100087	0	0	0	0	0	244843	3	0
0	0	0	0	7	16	691	100087	0	0	0	0	0	237337	3	0
0	0	1	1	33	18	692	100087	0	0	0	0	0	220847	3	0
0	0	0	0	9	25	693	100087	0	0	0	0	0	79820	3	0
0	0	0	0	19	28	694	100087	0	0	0	0	0	277832	3	0
0	0	0	0	20	28	695	100087	0	0	0	0	0	270864	3	0
0	0	0	0	22	28	696	100087	0	0	0	0	0	71191	3	0
0	0	0	0	6	28	697	100087	0	0	0	0	0	259640	3	0
0	0	0	0	16	28	698	100087	0	0	0	0	0	231841	3	0
0	0	1	1	10	28	699	100087	0	0	0	0	0	237138	3	0
0	0	0	0	77	28	700	100087	0	0	0	0	0	246185	3	0
0	0	0	0	11	28	701	100087	0	0	0	0	0	258489	3	0
0	0	0	0	25	28	702	100087	0	0	0	0	0	263892	3	0
0	0	0	0	34	28	703	100087	0	0	0	0	0	263655	3	0
0	0	0	0	66	28	704	100087	0	0	0	0	0	252849	3	0
0	0	0	0	53	28	705	100087	0	0	0	0	0	75776	3	0
0	0	0	0	93	29	706	100087	0	0	0	0	0	263275	3	0
0	0	0	0	60	29	707	100087	0	0	0	0	0	76132	3	0
0	0	0	0	63	29	708	100087	0	0	0	0	0	73918	3	0
0	0	0	0	61	29	709	100087	0	0	0	0	0	258399	3	0
0	0	0	0	65	29	710	100087	0	0	0	0	0	80004	3	0
0	0	0	0	1	0	711	110724	0	0	0	0	0	235629	3	0
0	0	0	0	17	4	712	110724	0	0	0	0	0	276314	3	0
0	0	0	0	2	5	713	110724	0	0	0	0	0	264657	3	0
0	0	0	0	3	6	714	110724	0	0	0	0	0	269089	3	0
0	0	0	0	77	12	715	110724	0	0	0	0	0	224252	3	0
0	0	0	0	6	13	716	110724	0	0	0	0	0	244224	3	0
0	0	1	1	16	15	717	110724	0	0	0	0	0	205369	3	0
0	0	0	0	7	16	718	110724	0	0	0	0	0	276258	3	0
0	0	1	1	19	18	719	110724	0	0	0	0	0	227689	3	0
0	0	1	1	20	24	720	110724	0	0	0	0	0	239418	3	0
0	0	0	0	11	26	721	110724	0	0	0	0	0	212205	3	0
0	0	0	0	8	28	722	110724	0	0	0	0	0	253039	3	0
0	0	0	0	5	28	723	110724	0	0	0	0	0	246007	3	0
0	0	0	0	35	28	724	110724	0	0	0	0	0	277072	3	0
0	0	0	0	38	28	725	110724	0	0	0	0	0	279050	3	0
0	0	0	0	13	28	726	110724	0	0	0	0	0	76567	3	0
0	0	0	0	21	28	727	110724	0	0	0	0	0	80034	3	0
0	0	0	0	18	28	728	110724	0	0	0	0	0	80128	3	0
0	0	0	0	22	28	729	110724	0	0	0	0	0	279797	3	0
0	0	0	0	36	28	730	110724	0	0	0	0	0	73912	3	0
0	0	0	0	92	28	731	110724	0	0	0	0	0	253376	3	0
0	0	0	0	95	28	732	110724	0	0	0	0	0	79337	3	0
0	0	0	0	94	28	733	110724	0	0	0	0	0	79336	3	0
0	0	0	0	33	29	734	110724	0	0	0	0	0	74967	3	0
0	0	0	0	14	29	735	110724	0	0	0	0	0	200429	3	0
0	0	0	0	91	29	736	110724	0	0	0	0	0	275027	3	0
0	0	0	0	98	29	737	110724	0	0	0	0	0	80032	3	0
0	0	0	0	27	29	738	110724	0	0	0	0	0	76568	3	0
0	0	0	0	21	0	739	132231	0	0	0	0	0	232549	3	0
0	0	0	0	4	4	740	132231	0	0	0	0	0	262160	3	0
0	0	0	0	13	5	741	132231	0	0	0	0	0	78340	3	0
0	0	0	0	25	6	742	132231	0	0	0	0	0	78339	3	0
0	0	0	0	10	23	743	132231	0	0	0	0	0	78345	3	0
0	0	0	0	19	12	744	132231	0	0	0	0	0	279506	3	0
0	0	0	0	15	13	745	132231	0	0	0	0	0	251313	3	0
0	0	0	0	8	15	746	132231	0	0	0	0	0	78343	3	0
0	0	0	0	11	16	747	132231	0	0	0	0	0	78342	3	0
0	0	0	0	12	27	748	132231	0	0	0	0	0	79472	3	0
0	0	0	0	14	25	749	132231	0	0	0	0	0	245565	3	0
0	0	0	0	9	28	750	132231	0	0	0	0	0	78347	3	0
0	0	0	0	51	28	751	132231	0	0	0	0	0	257611	3	0
0	0	0	0	29	28	752	132231	0	0	0	0	0	260994	3	0
0	0	0	0	3	28	753	132231	0	0	0	0	0	78348	3	0
0	0	0	0	1	28	754	132231	0	0	0	0	0	257789	3	0
0	0	0	0	23	28	755	132231	0	0	0	0	0	78349	3	0
0	0	0	0	26	28	756	132231	0	0	0	0	0	263344	3	0
0	0	0	0	6	28	757	132231	0	0	0	0	0	254273	3	0
0	0	0	0	58	28	758	132231	0	0	0	0	0	79497	3	0
0	0	0	0	31	28	759	132231	0	0	0	0	0	264241	3	0
0	0	0	0	99	28	760	132231	0	0	0	0	0	73932	3	0
0	0	0	0	70	28	761	132231	0	0	0	0	0	261753	3	0
0	0	0	0	44	29	762	132231	0	0	0	0	0	239348	3	0
0	0	0	0	56	29	763	132231	0	0	0	0	0	79501	3	0
0	0	0	0	98	29	764	132231	0	0	0	0	0	78346	3	0
0	0	0	0	60	29	765	132231	0	0	0	0	0	79495	3	0
0	0	0	0	61	29	766	132231	0	0	0	0	0	271458	3	0
0	0	0	0	1	0	767	245	0	0	0	0	0	253428	3	0
0	0	0	0	3	3	768	245	0	0	0	0	0	269153	3	0
0	0	0	0	37	4	769	245	0	0	0	0	0	256325	3	0
0	0	0	0	15	6	770	245	0	0	0	0	0	264220	3	0
0	0	0	0	5	7	771	245	0	0	0	0	0	236572	3	0
0	0	0	0	24	10	772	245	0	0	0	0	0	71351	3	0
0	0	0	0	23	23	773	245	0	0	0	0	0	200260	3	0
0	0	0	0	18	13	774	245	0	0	0	0	0	203483	3	0
0	0	0	0	8	15	775	245	0	0	0	0	0	255009	3	0
0	0	0	0	7	27	776	245	0	0	0	0	0	258139	3	0
0	0	0	0	25	25	777	245	0	0	0	0	0	223689	3	0
0	0	0	0	28	28	778	245	0	0	0	0	0	262218	3	0
0	0	0	0	6	28	779	245	0	0	0	0	0	265390	3	0
0	0	0	0	2	28	780	245	0	0	0	0	0	272357	3	0
0	0	0	0	43	28	781	245	0	0	0	0	0	76116	3	0
0	0	0	0	22	28	782	245	0	0	0	0	0	162328	3	0
0	0	0	0	11	28	783	245	0	0	0	0	0	258378	3	0
0	0	0	0	10	28	784	245	0	0	0	0	0	274288	3	0
0	0	0	0	20	28	785	245	0	0	0	0	0	207948	3	0
0	0	0	0	9	28	786	245	0	0	0	0	0	251810	3	0
0	0	0	0	17	28	787	245	0	0	0	0	0	253399	3	0
0	0	0	0	36	28	788	245	0	0	0	0	0	74140	3	0
0	0	0	0	12	28	789	245	0	0	0	0	0	80146	3	0
0	0	0	0	19	29	790	245	0	0	0	0	0	75690	3	0
0	0	0	0	52	29	791	245	0	0	0	0	0	75816	3	0
0	0	0	0	49	29	792	245	0	0	0	0	0	76944	3	0
0	0	0	0	46	29	793	245	0	0	0	0	0	77814	3	0
0	0	0	0	48	29	794	245	0	0	0	0	0	77152	3	0
0	0	0	0	42	29	795	245	0	0	0	0	0	75894	3	0
0	0	0	0	30	29	796	245	0	0	0	0	0	213418	3	0
0	0	0	0	21	29	797	245	0	0	0	0	0	229158	3	0
0	0	0	0	13	29	798	245	0	0	0	0	0	264728	3	0
0	0	0	0	38	29	799	245	0	0	0	0	0	263823	3	0
0	0	0	0	22	0	800	246	0	0	0	0	0	223686	3	0
0	0	0	0	26	3	801	246	0	0	0	0	0	271266	3	0
0	0	0	0	18	4	802	246	0	0	0	0	0	199813	3	0
0	0	0	0	4	6	803	246	0	0	0	0	0	246826	3	0
0	0	0	0	5	7	804	246	0	0	0	0	0	257502	3	0
0	0	0	0	23	23	805	246	0	0	0	0	0	70726	3	0
0	0	0	0	6	13	806	246	0	0	0	0	0	228010	3	0
0	0	0	0	8	15	807	246	0	0	0	0	0	251806	3	0
0	0	0	0	16	27	808	246	0	0	0	0	0	277482	3	0
0	0	0	0	14	18	809	246	0	0	0	0	0	244728	3	0
0	0	0	0	9	25	810	246	0	0	0	0	0	252162	3	0
0	0	0	0	28	28	811	246	0	0	0	0	0	263603	3	0
0	0	0	0	30	28	812	246	0	0	0	0	0	234686	3	0
0	0	0	0	15	28	813	246	0	0	0	0	0	260521	3	0
0	0	0	0	20	28	814	246	0	0	0	0	0	73238	3	0
0	0	0	0	1	28	815	246	0	0	0	0	0	232229	3	0
0	0	0	0	10	28	816	246	0	0	0	0	0	236593	3	0
0	0	0	0	7	28	817	246	0	0	0	0	0	239778	3	0
0	0	0	0	11	28	818	246	0	0	0	0	0	266453	3	0
0	0	0	0	17	28	819	246	0	0	0	0	0	257920	3	0
0	0	0	0	2	28	820	246	0	0	0	0	0	226662	3	0
0	0	0	0	19	28	821	246	0	0	0	0	0	240969	3	0
0	0	0	0	40	28	822	246	0	0	0	0	0	262221	3	0
0	0	0	0	27	29	823	246	0	0	0	0	0	79338	3	0
0	0	0	0	29	29	824	246	0	0	0	0	0	246237	3	0
0	0	0	0	35	29	825	246	0	0	0	0	0	261652	3	0
0	0	0	0	34	29	826	246	0	0	0	0	0	73617	3	0
0	0	0	0	25	29	827	246	0	0	0	0	0	73964	3	0
0	0	0	0	31	29	828	246	0	0	0	0	0	77058	3	0
